Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL 
GlucoRx Allpresan Diabetic Foam Cream Intensive,Health->Other Healthcare->Footcare->Cracked Heel / Hard Skin,12.95 - 21.50,P-GLUCORXINTENS,"GlucoRx Allpresan diabetic intensive foam cream is specially designed for daily treatment of very dry to the chapped skin on the foot of patients with diabetes mellitus.  This intensive foam cream promotes the healing process supporting the damaged skin barrier.  It relieves itching, helps prevent calluses as well as forming a breathable protective covering that reduces friction on the skin.  GlucoRx Allpresan Diabetic Foam Cream 125ml: €12.95 GlucoRx Allpresan Diabetic Foam Cream 300ml: €21.50",,,,https://www.inishpharmacy.com/p/glucorx-allpresan-diabetic-foam-cream-intensive/p-glucorxintens
Hedrin Protect & Go Conditioning Head Lice Spray 120ml,Health,4.90,400363,,,,,https://www.inishpharmacy.com/p/hedrin-protect-and-go-conditioning-head-lice-spray-120ml/400363
Hedrin Once Head Lice Spray Gel 100ml,Health,9.50,400364,,,,,https://www.inishpharmacy.com/p/hedrin-once-head-lice-spray-gel-100ml/400364
Gloup Swallowing Gel For Medicines 2+ 150ml,Health->Other Healthcare,6.50,GLOUP150ML,"Gloup is a gel that heps anyone that has difficulty swallowing medicines, including tabets and capsules. This means no more having to cut or crush tablets and mixing with food. Difficulty swallowing medication is a problem that can affect people of any age, but thankfully can be easily helped with Gloup.   Suitable for multiple tablets or capsules at a time  No bad aftertaste  Suitable from the age of 2 years old",,,,https://www.inishpharmacy.com/p/gloup-swallowing-gel-for-medicines-2-150ml/gloup150ml
Free-breath Anti-Static Adult Spacer 175ml,Health->Other Healthcare->Breath Training,36.95,FREEBREATH031,The Free Breath Adult Spacer is a spacer device which has been designed to help improve the delivery of metered dose inhaler to your lungs.,,,,https://www.inishpharmacy.com/p/free-breath-anti-static-adult-spacer-175ml/freebreath031
Footcare Ultra Sport Insoles Women's 1 Pair,Health->Other Healthcare->Footcare,12.95,SOL014L,Footcare Ultra Sport Insoles Women's have been designed specifically for active women. These cushioned insoles offer maximum support and comfort which is perfect for high impact shock. The gel heel pad absorbs the high impact while the fabric top reduces friction and anti-bacterial treatment. The Footcare insoles are trimmed to size.,,,,https://www.inishpharmacy.com/p/footcare-ultra-sport-insoles-womens-1-pair/sol014l
Free-breath Anti-Static Panda Spacer (With Child Mask) 175ml,Health->Other Healthcare->Breath Training,9.95,FREEBREATH017,The Free- Breath Anti-Static Panda Spacer with mask has been designed to help to help improve the effective delivery of medication to the lungs. The flow single whistle helps patients to control the inhalation speed.,,,,https://www.inishpharmacy.com/p/free-breath-anti-static-panda-spacer-with-child-mask-175ml/freebreath017
Free-breath Anti-Static Baby Spacer (With Baby Mask),Health->Other Healthcare->Breath Training,6.95,FREEBREATH024,The Free Breath Anti-Static Bbay Spacer has been designed to help improve delivery of metered dose inhaler medications to your lungs. The Mask is suitable for children who may have difficulty with a mouthpiece and the removabe mask offers the user flexiblity of use.,,,,https://www.inishpharmacy.com/p/free-breath-anti-static-baby-spacer-with-baby-mask/freebreath024
Footcare Ultra Sport Insoles Mens 1 Pair,Health->Other Healthcare->Footcare->Insoles,12.95,SOL014G,Footcare Ultra Sport Insoles for Men have been designed to offer you ultimate cushion support and stability. The gel heel absorbs shock impact which helps to prevent injuries from occurring.,,,,https://www.inishpharmacy.com/p/footcare-ultra-sport-insoles-mens-1-pair/sol014g
Free-breath Anti-Static Panda Spacer 175ml (Without Mask),Health->Other Healthcare->Breath Training,9.95,FREEBREATH048,The Free- Breath Anti-Static Panda Spacer (without mask) has been designed to help to help improve the effective delivery of medication to the lungs. The flow single whistle helps patients control the inhalation speed.,,,,https://www.inishpharmacy.com/p/free-breath-anti-static-panda-spacer-175ml-without-mask/freebreath048
Footcare Ultra Ball Of Foot Cushions 2 Pair,Health->Other Healthcare->Footcare->Insoles,6.50,FOOTCAREBCUSHIONS,"Footcare Ultra Ball Of Foot Cushions provide comfort and ease at the ball of your foot, especially useful when you're on your feet all day and even into the night.  It reduces pain and burning sensations in the balls of your feet.",,,,https://www.inishpharmacy.com/p/footcare-ultra-ball-of-foot-cushions-2-pair/footcarebcushions
Footcare Suede Heel Grips,Health->Other Healthcare->Footcare->Insoles,3.65,GEL004,These suede heel grips from Footcare are used to improve the fit of loose shoes as well as reducing slipping and friction.  Its soft padding ensures a comfortable fit for all shoes.,,,,https://www.inishpharmacy.com/p/footcare-suede-heel-grips/gel004
Footcare Sole Comfort Ultra Sleek Insoles Womens Size 6-10 3 Pairs,Health->Other Healthcare->Footcare->Insoles,9.95,FCSOLECOMF388,These  ultra sleek  luxurious comfort insoles for your shoes are super comfortable as they have extra cushion comfort pads in the heel area and ball of the foot. the perfect addition to your shoes keeping you on your feet and comfortable for longer,,,,https://www.inishpharmacy.com/p/footcare-sole-comfort-ultra-sleek-insoles-womens-size-6-10-3-pairs/fcsolecomf388
Kaps Relax Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800809,Kaps Relax insoles are for people with longitudinal and transverse flatfoot. They are especially recommended for people who often stand or walk at work.,"Kaps Relax insoles include an arch support, this spreads the pressure in the front part of the sole. They amortise your feet and significantly reduce microshocks appearing when the heel touches hard surfaces. They are especially recommended for people who often stand or walk at work.The insoles are made of shaped material, latex foam with active carbon and sheep leather.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-relax-insoles/p-800809
Kaps Separator,Health->Other Healthcare->Footcare->Insoles,,P-800823,Kaps Separator Toe Wedge Gel protects them from friction and pressure. It brings relief from pain and corns between toes.,"Kaps Separator Toe Wedge Gel separates misshaped and overlapping toes. It maintains proper positioning of toes in shoes. 2 pieces in a package.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-separator/p-800823
Kaps Poliyou Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800797,"Kaps POLIYOU insoles are high quality insoles with antibacterial, antifungal anatomy features. The help ensure proper air circulation in the shoe, absorb excess moisture and absorb vibrations and shocks. This helps reduce pain and fatigue of the feet and lower back.  They are suitable for sports, trekking, working and everyday use shoes.","Kaps POLIYOU insoles protect the feet from excessive sweating. Kaps POLIYOU insoles are fabricated with what is dubbed an 'open cell structure' and contain natural disinfectant substances.They incorprate activated carbon and this destroys bacteria and fungi. They are breathable, permeable to air and water vapour. The anatomical structure significantly improves the comfort of walking. POLIYOU insoles also have antistatic properties.  Washable at 30 degrees.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-poliyou-insoles/p-800797
Kaps Restmed Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800819,Kaps Restmed Semi-insoles metatarsal arch supports spread the pressure in the area of heads of metatarsal bones.,"Kaps Restmed Semi-insoles metatarsal arch supports spread the pressure in the area of heads of metatarsal bones. They relieve pain associated with transversal flatfoot. The additional latex foam softens contact with hard floor and ground surfaces and makes you feel soft. They are particularly recommended for people with sensitive feet, persons who often stand or walk at work and pregnant women.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-restmed-insoles/p-800819
Kaps Medicus Profilactic Gel Line,Health->Other Healthcare->Footcare->Insoles,,800794,,,,,https://www.inishpharmacy.com/p/kaps-medicus-profilactic-gel-line/800794
Kaps Smart Insoles Size,Health->Other Healthcare->Footcare->Insoles,,P-800836,Kaps Smart Gel Heel Cups evenly distribute pressure on heels and protect them against the impact of hard surfaces.,,"Kaps Smart Gel Heel Cups evenly distribute pressure on heels and alleviate the body weight pressure affecting ligaments and joints. Their ergonomic shape and softness ensure greater comfort of walking. They contain a “collar” around the heel, and thus can be recommended for people with lateral calcaneal spur. The heel cups may be washed with water and soap. KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,https://www.inishpharmacy.com/p/kaps-smart-insoles-size/p-800836
Kaps Eco Insoles,Health->Other Healthcare->Footcare->Insoles,,P-800775,Kaps ECO Insoles are comfortable and flexible. They are made of natural materials for a superb microclimate in your shoes.,"Kaps ECO Insoles are made of natural coconut fibres which perfectly let the excess dampness out, the insoles are light, durable, flexible and naturally resistant to bacteria and fungi. The frotte textile guarantees instant absorption of dampness. The trim increases durability of the insole, adds an aesthetic look and allows hand washing at 30°C.  KAPS products are manufactured in Rzezawa, Southern Poland. KAPS have gained the recognition of the most demanding customers, offering quality, innovation and wide product range, manufacturing for many well-known, international brands.",,,https://www.inishpharmacy.com/p/kaps-eco-insoles/p-800775
