Title,Category,Price,Product Code/ SKU,Short Description,Long Description,How to Use,Active Ingredients,Product URL
Hedrin Protect & Go Conditioning Head Lice Spray 120ml,Health,4.90,400363,,,,,https://www.inishpharmacy.com/p/hedrin-protect-and-go-conditioning-head-lice-spray-120ml/400363
Femfresh Ultimate Care Pure & Fresh Wash 250ml,Toiletries->Toiletries For Her->Feminine Hygiene,2.95,503220,The Femfresh Ultimate Care Pure & Fresh Wash helps protect the natural balance of your intimate skin level. This wash will leave you feeling fresh without any irritations.,,,,https://www.inishpharmacy.com/p/femfresh-ultimate-care-pure-and-fresh-wash-250ml/503220
Hedrin Protect & Go Conditioning Head Lice Spray 200ml,Health,6.90,400362,,,,,https://www.inishpharmacy.com/p/hedrin-protect-and-go-conditioning-head-lice-spray-200ml/400362
Hedrin Treat & Go Fuss Free Head Lice Spray 60ml,Health,6.50,400365,,,,,https://www.inishpharmacy.com/p/hedrin-treat-and-go-fuss-free-head-lice-spray-60ml/400365
Excilor 3 in 1 Protector Spray 100ml,Health->Embarassing Conditions->Athlete's Foot,9.95,EXCILOR100ML,"The Excilor 3 in 1 Protector Spray helps protect your feet from:   Verruca’s & Warts  Athlete’s Foot  Nail Fungus   The protector spray is water resistant and will last up to 8 hours. The non-greasy formula dries instantly while also leaving the skin clean, moisturised and feeling fresh.",,,,https://www.inishpharmacy.com/p/excilor-3-in-1-protector-spray-100ml/excilor100ml
Elave Sensitive Shampoo 250ml,Toiletries->Hair Care->Shampoo,5.95,300040,"Elave Sensitive Shampoo has been formulated to suit all hair types including dry, damaged, coloured and heat processed hair. The sensitive shampoo cleanses and repairs the scalp providing immediate and lasting comfort, leaving you hair soft and shiny.",,,,https://www.inishpharmacy.com/p/elave-sensitive-shampoo-250ml/300040
Femfresh Feminine Freshness Deodorant 125ml,Toiletries->Toiletries For Her->Deodorants,3.70,400457,Femfresh Freshness Deodorant is a talc-free formula that will leave you protected and feeling fresh all day long.,,,,https://www.inishpharmacy.com/p/femfresh-feminine-freshness-deodorant-125ml/400457
E45 Dry Scalp Shampoo 200ml,Health->Embarassing Conditions->Dandruff,6.95,300015,"E45 Dry Scalp Shampoo is a gentle, effective shampoo for dry itchy scalps and dandruff with a soothing action to relieve itching.","E45 the dry skin experts have developed a shampoo especially formulated with a unique combination of ingredients to provide effective relief and gently cleansing for dry, itchy, flaky scalps while protecting your hair to give it life, body and shine.  This product is also suitable for use on more serious very dry, itchy skin and scalp conditions.","Apply to wet hair and massage into the scalp, rinse, repeat as necessary. Suitable for regular use on all hair types.","Aqua, Sodium Myreth Sulfate, Coco Glucoside, Laureth-6.5, Laureth-2, Sodium Chloride, Glyceryl Oleate, Glycol Distearate, Climbazole, Panthenol, Glycerin, Polyquaternium-10, Potassium Sorbate.",https://www.inishpharmacy.com/p/e45-dry-scalp-shampoo-200ml/300015
Durex Pleasure Me Condoms,Toiletries->Toiletries For Him->Condoms & Sexual Health,2.95 - 9.95,P-200070,,,,,https://www.inishpharmacy.com/p/durex-pleasure-me-condoms/p-200070
Durex Intense Vibrations Ring,Toiletries->Toiletries For Him->Condoms & Sexual Health,8.95,DUREX-RING,The Durex Intense Vibrations Ring is designed to help you and your partner both climax. Placed at the base of the penis it lasts for up to 20 mins and stimulates the clitoris. It is waterproof and therefore can be used in the bath or shower.,,,,https://www.inishpharmacy.com/p/durex-intense-vibrations-ring/durex-ring
Durex Thin Feel Condoms,Toiletries->Toiletries For Him->Condoms & Sexual Health,9.95,P-500287a,,,,,https://www.inishpharmacy.com/p/durex-thin-feel-condoms/p-500287a
Durex Intense Orgasmic Gel 10ml,Toiletries->Toiletries For Him->Condoms & Sexual Health,10.50,DUREX-ORGASM-GEL,"Durex Intense Orgasmic Gel contains a special formula which helps to increase sensations to result in more frequent and more intense orgasms. Simply massage a few drops onto the clitoris during foreplay to create waves of tingling, heat and cooling.",,,,https://www.inishpharmacy.com/p/durex-intense-orgasmic-gel-10ml/durex-orgasm-gel
CB12 Toothpaste Strong Mint 100g,Health,5.25,500210,"The powerful formula of CB12 toothpaste fights unpleasant breath and provides effective protection against cavities, thanks to sodium fluoride that strenghtens the tooth enamel. On top of that it gently polishes away surface stains for a whitening effect.",,,,https://www.inishpharmacy.com/p/cb12-toothpaste-strong-mint-100g/500210
Durex Extra Safe,Toiletries->Toiletries For Him->Condoms & Sexual Health,3.50 - 9.95,P-200071,,,,,https://www.inishpharmacy.com/p/durex-extra-safe/p-200071
Chlorhexidine Antibacterial Mouthwash 300ml,Health,2.95,P-200006,,,,,https://www.inishpharmacy.com/p/chlorhexidine-antibacterial-mouthwash-300ml/p-200006
CB12 Mouth Spray Mint Menthol 15ml,Health->Embarassing Conditions->Bad Breath,3.50,249053,CB12 Mouth Spray Mint Menthol has a patented formula which eliminates volatile sulphur compounds in the mouth that cause bad breath. This compact spray is perfect for use on the go whenever you need to freshen your breath and neutralise odours.,,Pump 1-2 sprays into your mouth 2-3 times daily. CB12 Spray is recommended for daily use from the age of 12.,,https://www.inishpharmacy.com/p/cb12-mouth-spray-mint-menthol-15ml/249053
CB12 Mild Mint Mouthwash 250ml,Health,8.95,200001,"CB12 is a new, unique, long-lasting mouth rinse proven to prevent and neutralise bad breath for up to 12 hours.","CB12 is a new, unique, long-lasting mouth rinse proven to prevent and neutralise bad breath. CB12 neutralises the substances and processes that cause bad breath by combating all three ‘volatile sulphur compounds’ (VSC) gases that cause bad breath instead of simply masking the smell for a short period of time. The unique combination of Zinc and Chlorhexidine in CB12 targets the ‘VSCs’ from exhaled air and neutralises bad breath. CB12 also contains fluoride to help prevent tooth decay.   Chlorhexidine diacetate breaks down the complex VSC gases that cause the distinctive bad breath smell, while helping to coat the oral cavity for all-day protection. Zinc acetate then neutralises these sulphurous gases and turns them into harmless, odourless compounds. The result is a better and more lasting effect against bad breath, with 12 hours of instant, safe breath confidence for you.  What is bad breath?  Bad breath is a common problem that affects men and women of all ages. It develops when naturally occurring bacteria on the teeth, gums and tongue combine with saliva and food in the mouth to start the digestive process. This bacteria breaks down food particles and proteins, producing unpleasant smelling gases that can cause bad breath.    What causes bad breath?  Bad breath can have several causes, but in most cases it happens when bacteria in the mouth break down bits of food. This produces sulphurous gases that cause bad breath. CB12 neutralises and prevents the formation of these gases, without killing the bacteria that are a normal part of digestion.  How can I tell if I have bad breath  It can be really hard to know if you have bad breath. Other people usually notice it first, but they may find it difficult to let you know. If you’re not comfortable asking a close friend or family member to check your breath, you can try this simple test.   Lick the inside of your wrist.  Wait for the saliva to dry.  If it smells unpleasant, it’s likely you have bad breath.   What can I do about it?  Good oral hygiene is the first defence against bad breath. Twice daily brushing, flossing, and regular visits to your dentist and hygienist can sometimes be enough to prevent and treat bad breath. Things like mints, gum and mouth wash can also help temporarily, but they may simply mask the smell for short periods of time rather than tackle the cause of bad breath.",Rinse for approx. 30 sec. to 1 min. Gargle and then spit out. Do not swallow. Suitable for adults and children over 12 years of age,"Contains 0.05% sodium fluoride. Aqua, Glycerin, Sorbitol, Alcohol, Zinc Acetate Dihydrate, Chlorhexidine Diacetate, Sodium Fluoride, Hydrogenated Castor Oil, Potassium Acesulfame, Citric Acid, Aroma.",https://www.inishpharmacy.com/p/cb12-mild-mint-mouthwash-250ml/200001
Balance Activ BV Vaginal Pessaries 7 x Single Use Pessaries,Toiletries->Toiletries For Her->Feminine Hygiene,14.95,401593,"Balance Activ BV Pessaries work in the same way as Balance Activ BV Gel but are simply inserted into the vagina like a tampon. These pessaries are small, discreet, mess-free and ideal for use at bedtime.","Balance Activ BV Vaginal Pessaries come in hygienic single-use foil strips.              Step one  To use Balance Activ BV Vaginal Pessaries, wash hands a remove a single pessary from the foil wrapping.    Step two  Remove a single pessary from the foil wrapping.      Step three  Sit or lie down with knees bent and legs apart. Gently insert the pessary into the vagina as far as is comfortably possible using your fingers.    Step four  Wash hands again. Remember, the pessary should not be divided as it is intended for single use.      How often?  Depending on whether you are using the product to relieve symptoms, or prevent symptoms from occurring or recurring, it should be used in different amounts and for differing lengths of time.  Maintenance and Prevention   To maintain the natural pH balance and prevent recurrence of symptoms, use one pessary daily for four to five days.  To help maintain the pH level during a course of antibiotics, use one pessary every three days for three months.  If you notice a recurrence of symptoms around the time of your period, you should use one pessary at the end of you period for one to two days.",,,https://www.inishpharmacy.com/p/balance-activ-bv-vaginal-pessaries-7-x-single-use-pessaries/401593
CB12 Boost Chewing Strong Mint Gum 10 Pieces,CB12 Boost Chewing Strong Mint Gum 10 Pieces,1.95,400809,,,,,https://www.inishpharmacy.com/p/cb12-boost-chewing-strong-mint-gum-10-pieces/400809
Carnation Soothing Foot Spray 100ml,Health->Embarassing Conditions->Athlete's Foot,4.50,CFOOTSPRAY,"Carnation Soothing Foot Spray soothes and protects the feet leaving them cool and refreshed. The menthol and citrus fragranced, quick drying spray protects against fungi.",,,,https://www.inishpharmacy.com/p/carnation-soothing-foot-spray-100ml/cfootspray
Arnica Gold Gel Arnica Rose Hip Collagen Vitamin C 200ml (Snowden Healthcare),Health,4.50,400228,"Arnica Gold Gel contains a unique combination of 4 specially selected natural active ingredients to promote skin and joint health.  Arnica. Famous for its soothing skin care properties, in particular helping with bruising, burns, healing wounds and skin conditions such as eczema. Arnica also has anti-inflammatory properties so is great for helping to relieve joint pain too.  Collagen. Well known for its skin firming properties and essential in helping to protect and maintain the skin, Collagen also ‘plumps up’ the skin so reducing the apppearance of fine line wrinkles.  Vitamin C. An essential vitamin and antioxidant used by the body to protect and maintain the skin.  Rose Hip. Known to promote skin regeneration and repair dry and sundamaged skin. It can also be used to reduce the appearance of scars. Rose Hip also has anti-inflammatory properties for helping to relieve joint pain.","Arnica Gold Gel has been formulated and laboratory tested by leading UK joint gel experts. It contains 4 key natural ingredients and includes a high collagen content which can help reduce the appearance of fine line wrinkles. It’s non greasy, non sticky and paraben free.  Arnica Gold Gel is not a medicine. Snowden Healthcare only use totally natural ingredients and it is paraben free.  Usage: We recommend you use Arnica Gold Gel gel up to 6 times a day. For a cooling effect, keep the gel in the fridge and apply after a warm bath. Store in a cool place. Arnica Gold Gel is not intended to replace any medication you are taking. Please visit your pharmacist or doctor if your symptoms persist.  Ingredients: Aqua, 1,3-Butylene Glycol, Collagen, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Sodium Ascorbyl Phosphate, Arnica Montana, Rosa Canina, Glycerin, Parfum, Propylene Glycol, Menthol, Polysorbate-20, Caprylyl Glycol, Phenoxyethanol, Hexylene Glycol, Potassium Hydroxide, Sodium Benzoate, CI 42090, CI 19140. Citronellol, Hexyl Cinnamal, limonene, Linalool, Hydroxyisohexyl 3 cyclohexane, carboxaldehyde, alpha- isomethyl Ionone.",,,https://www.inishpharmacy.com/p/arnica-gold-gel-arnica-rose-hip-collagen-vitamin-c-200ml-snowden-healthcare/400228
Balance Activ BV Gel 7 x 5ml,Toiletries->Toiletries For Her->Feminine Hygiene,11.95,401574,"Balance Activ BV Gel is a quick, safe and effective way to restore and maintain the pH level in the vagina, helping to relieve and prevent the symptoms of BV. The easy to use gel comes in a disposable applicator tube, which is simply inserted into the vagina, squeezed, then removed and discarded.","Step one  Balance Activ Vaginal Gel comes in hygienic single-use tubes. To use Balance Activ, simply twist off the cap of the tube.    Step two  Insert the neck of the tube into the vagina, and squeeze out the contents. It is most effective if it is used at bedtime as the risk of leakage is reduced. The tube can then be removed and disposed of.      How often?  Depending on whether you are using the product to relieve symptoms, or prevent symptoms from occurring or recurring, it should be used in different amounts and for differing lengths of time.  For Rapid Relief   Maintenance and Prevention",,,https://www.inishpharmacy.com/p/balance-activ-bv-gel-7-x-5ml/401574
Arkopharma Cys-Control Cranberry Grape & Heather 30 Capsules,Medicines->Other Conditions->Cystitis / UTI,5.50,95243036,"Arkopharma Cys-Control contains cranberry, grape and heather, these work together to help with the symptoms of cystitis and UTI's (Urinary Tract Infection's). These natural ingredients can help  maintain a healthy urinary tract.",,,,https://www.inishpharmacy.com/p/arkopharma-cys-control-cranberry-grape-and-heather-30-capsules/95243036
Arkopharma Cys-Control 36mg 6 Sachets,Health->Embarassing Conditions->Bladder Weakness,6.25,10045572,The Arkopharma Cys-Control helps to treat cystitis urinary infections and also helps to prevent recurrences.,,,,https://www.inishpharmacy.com/p/arkopharma-cys-control-36mg-6-sachets/10045572
Anusol Suppositories,Health->Embarassing Conditions->Haemorrhoids & Piles,7.35 - 12.65,P-ANUSOL-SUPPOSITORY,"Anusol Suppositories are used to effectively treat haemorrhoids (piles). A suppository is used to provide soothing relief of internal symptoms. Anusol Suppositories contain ingredients to soothe and protect raw areas, reduce swelling and promote healing.   Shrinks piles  Soothes itching  Relieves pain & discomfort",,"Rectal Use Only Adults: Insert one suppository into the back passage at night, in the morning and after each bowel movement.",,https://www.inishpharmacy.com/p/anusol-suppositories/p-anusol-suppository
Anusol Ointment 25g,Health->Embarassing Conditions->Haemorrhoids & Piles,6.95,ANUOINT-25G,"Anusol Ointment is used to effectively treat haemorrhoids (piles). Anusol is used to provide soothing relief of external symptoms. Anusol Ointment contains ingredients to soothe and protect raw areas, reduce swelling and promote healing.   Shrinks piles  Soothes itching  Relieves pain & discomfort",,"Apply to the affected area at night, in the morning and after each bowel movement.","Each 100g Of Anusol Ointment Contains: Zinc Oxide 10.75g, Bismuth subgallate 2.25g, Balsam Peru 1.875g and Bismuth oxide 0.875g",https://www.inishpharmacy.com/p/anusol-ointment-25g/anuoint-25g
Anusol HC Suppositories 12 Pack,Health->Embarassing Conditions->Haemorrhoids & Piles,7.90,ANUSOLHCSUP-12,"Anusol HC Suppositories are used to effectively treat haemorrhoids (piles). This stronger version of Anusol contains a steroid called Hydrocortisone to reduce inflammation.  A suppository is used to provide soothing relief of internal symptoms. Anusol Suppositories contain ingredients to soothe and protect raw areas, reduce swelling and promote healing.   Shrinks piles  Soothes itching  Relieves pain & discomfort   You Must Be Aged Over 18 Years to Purchase This Product",Who Can Use Anusol HC Suppositories?  Adults over the age of 18.  Can I use Anusol HC in pregnancy?  Do not use in pregnancy without consulting your doctor first.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.,"For Rectal Use Only Adults: Clean and dry the anal area. Insert one suppository into the back passage at night, in the morning and after each bowel movement. Use for a maximum of three days or as prescribed forup to 7 days. If the conditions do not improve or rectal bleeding occurs, consult your doctor.","Each suppository contains Hydrocortisone Acetate 10mg, Benzyl Benzoate 33mg, Bismuth Oxide 24mg, Bismuth Subgallate 59mg, Baslam Peru 49mg, Zinc Oxide 296mg.",https://www.inishpharmacy.com/p/anusol-hc-suppositories-12-pack/anusolhcsup-12
Anusol HC Ointment 15g,Health->Embarassing Conditions->Haemorrhoids & Piles,9.95,ANUHC-15G,"Anusol HC Ointment is used to effectively treat haemorrhoids (piles). This stronger version of Anusol contains a steroid called Hydrocortisone to reduce inflammation. Abusol HC Ointment provides soothing relief of external internal symptoms (via rectal). Anusol HC Ointment contains ingredients to soothe and protect raw areas, reduce swelling and promote healing.   Shrinks piles  Soothes itching  Relieves pain & discomfort   You Must Be Aged Over 18 Years to Purchase This Product",Who Can Use Anusol HC Ointment?  Adults over the age of 18.  Can I use Anusol HC in pregnancy?  Do not use in pregnancy without consulting your doctor first.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.,"For Rectal Use Only Adults: Clean and dry the anal area. Apply Anusol HC Ointment using a gauze dressing, in the morning and after each bowel movement up to 4 times in one day. Use for a maximum of three days or as prescribed forup to 7 days. If the conditions do not improve or rectal bleeding occurs, consult your doctor.","Each 100g of Anusol HC OIntment contains: Hydrocortisone acetate 0.25g, Balsam Peru 1.875g, Benzyl Benzoate 1.25g, Bismuth Oxide 0.875g, Zinc Oxide 10.75g, Bismuth subgallate 2.25g.",https://www.inishpharmacy.com/p/anusol-hc-ointment-15g/anuhc-15g
Anusol Cream 23g,Health->Embarassing Conditions->Haemorrhoids & Piles,6.95,ANUCREAM-23G,"Anusol Cream is used to effectively treat haemorrhoids (piles). Anusol is used to provide soothing relief of external symptoms. Anusol Creamcontains ingredients to soothe and protect raw areas, reduce swelling and promote healing.   Shrinks piles  Soothes itching  Relieves pain & discomfort",,"Apply to the affected area at night, in the morning and after each bowel movement.","Each 100g Of Anusol Cream Contains: Zinc Oxide 10.75g, Balsam Peru 1.8g and Bismuth oxide 2.14g",https://www.inishpharmacy.com/p/anusol-cream-23g/anucream-23g
Selsun Shampoo 2.5% 50ml,Health->Embarassing Conditions->Dandruff,5.50,300049,"Selsun Shampoo is a medicated shampoo used to treat dandruff and seborrhoeic dermatitis (a greasy, crusting, itching scalp caused by excess oil).  It works against dandruff in two ways:   By reducing greasiness of the scalp and  By slowing down growth of the layer of skin cells on the scalp that cause dandruff    KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",,"Selsun should be used twice a week for the first two weeks and then once a week for the next two weeks. After this first course of treatment, it should not be used more often than is needed to control your scalp condition. Selsun Shampoo is not recommended for use in children under 5 years of age If you accidentally swallow Selsun Shampoo,  seek medical advice immediately. Swallowing Selsun Shampoo can cause you to feel sick or be sick. If you have any further questions on how to take this product, ask your doctor or pharmacist.","Each 100ml of shampoo contains 2.5 g of the active ingredient Selenium Sulphide (selenium disulphide Ph. Eur). The other ingredients are bentonite, titanium dioxide, citric acid, sodium dihydrogen phosphate dihydrate, glyceryl monoricinoleate S, monoethanolamine lauryl sulphate, Empigen BB, perfume, sodium chloride, sodium hydroxide, purified water.",https://www.inishpharmacy.com/p/selsun-shampoo-25-50ml/300049
Arkopharma Cys-Control Plus 14 Sachets,Health->Embarassing Conditions,13.95,CYSCPLUS5203,"Arkopharma Cys-Control Plus is a food supplement specially designed for the urinary tract.  It contains cranberry, heather and D-mannose, all of which have benefits for the urinary tract., all of which are 100% plant-based.  Simply take 1 sachet in the morning and 1 in the evening diluted in a glass of water.",,,,https://www.inishpharmacy.com/p/arkopharma-cys-control-plus-14-sachets/cyscplus5203
Selsun Shampoo 2.5% 100ml,Health->Embarassing Conditions->Dandruff,9.95,300050,"Selsun Shampoo is a medicated shampoo used to treat dandruff and seborrhoeic dermatitis (a greasy, crusting, itching scalp caused by excess oil).  It works against dandruff in two ways:   By reducing greasiness of the scalp and  By slowing down growth of the layer of skin cells on the scalp that cause dandruff    KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.",,"Selsun should be used twice a week for the first two weeks and then once a week for the next two weeks. After this first course of treatment, it should not be used more often than is needed to control your scalp condition. Selsun Shampoo is not recommended for use in children under 5 years of age If you accidentally swallow Selsun Shampoo,  seek medical advice immediately. Swallowing Selsun Shampoo can cause you to feel sick or be sick. If you have any further questions on how to take this product, ask your doctor or pharmacist.","Each 100ml of shampoo contains 2.5 g of the active ingredient Selenium Sulphide (selenium disulphide Ph. Eur). The other ingredients are bentonite, titanium dioxide, citric acid, sodium dihydrogen phosphate dihydrate, glyceryl monoricinoleate S, monoethanolamine lauryl sulphate, Empigen BB, perfume, sodium chloride, sodium hydroxide, purified water.",https://www.inishpharmacy.com/p/selsun-shampoo-25-100ml/300050
Canesten Thrush Combi Softgel Pessary & Cream,Medicines->Anti-Fungal->Thrush,16.95,CANESTEN-SOFTGEL,"Canesten Combi Pessary & Cream Clotrimazole is a treatment for thrush. The pessary and cream work together for the complete treatment of thrush, treating both the external symptoms and the internal cause.  For women with a previous diagnosis of thrush.    You Must Be Aged Over 18 Years to Purchase This Product","Canesten Combi Pessary & Cream Clotrimazole is a complete treatment for thrush treating both internally and externally. Clotrimazole is an antifungal medication which treats against infections such as thrush.    Who can use?  Canesten Combi can be used by adults and children 12 years and over.  How to use?  The Cream  To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. A product to treat the internal infection should be used at the same time.  If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks.  The Pessary  The applicator should be used to insert the pessary as high as possible into the vagina, preferably before going to sleep at night for convenient and comfortable treatment.  Wash your hands before removing the foil from the blister pack and again afterwards when you have used the applicator.  1. Remove the applicator from the packaging. Pull out the plunger A until it stops. Remove the pessary from the foil blister pack and place firmly into the applicator B.       2. To fit the pessary into the applicator, the holder of the applicator needs to be squeezed lightly at both sides. The pessary fits tightly into the applicator and needs to be squeezed into the holder to about 1cm.     3.  Carefully put the applicator as deep as is comfortable into the vagina (this is easiest when lying on your back with your knees bent up). Holding the applicator in place, slowly press the plunger until it stops so that the pessary is deposited into the vagina.   If you are pregnant or breast-feeding  If you are pregnant or breast-feeding speak to your doctor before purchasing or using this product.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","Canesten Combi Pessary & Cream Clotrimazole is a complete treatment for thrush, treating both internally and externally. Clotrimazole is an antifungal medication which treats against infections such as thrush.   The Cream To treat the itching and soreness of the vulva, the cream should be thinly and evenly applied to the area around the entrance of the vagina, 2 or 3 times a day and smoothed in gently. If your sexual partner is treated with this cream, the cream should be applied to the end of the penis 2 or 3 times a day for up to 2 weeks. The Pessary The applicator should be used to insert the pessary as high as possible into the vagina, preferably before going to sleep at night for convenient and comfortable treatment. Wash your hands before removing the foil from the blister pack and again afterwards when you have used the applicator. 1. Remove the applicator from the packaging. Pull out the plunger A until it stops. Remove the pessary from the foil blister pack and place firmly into the applicator B. 2. To fit the pessary into the applicator, the holder of the applicator needs to be squeezed lightly at both sides. The pessary fits tightly into the applicator and needs to be squeezed into the holder to about 1cm.",Each Vaginal Capsule Contains 500mg Clotrimazole Canesten Thrush Cream contains 2% w/w Clotrimazole,https://www.inishpharmacy.com/p/canesten-thrush-combi-softgel-pessary-and-cream/canesten-softgel
Nonchalante Underarm Pads 1 Pack 14 Pads,Nonchalante Underarm Pads 1 Pack 14 Pads,3.95,400864,"Nonchalante underarm pads are the natural, healthy way to let your body do its job properly.  They simply prevent sweat from showing and protect your clothes nothing more, nothing less!   They come in pairs, wrapped in a small bag for extra freshness.  14 pads in the box (enough for 1 week).  Made of non woven, they'll stick to your shirt and stay there for as long as your happy armpits need them.",,,,https://www.inishpharmacy.com/p/nonchalante-underarm-pads-1-pack-14-pads/400864
Tyrozets Dual Action Throat Lozenges 24 Pack,Medicines->Cold & Flu->Sore Throat,3.95,903053,Tyrozets Dual Action Lozenges contain two main ingredients and are used to effectively treat sore throats and mouth ulcers. Tyrozet lozenges contain Benzocaine and Tyrothricin.   Benzocaine: An anaesthetic to quickly numb pain  Tyrothricin: An antibiotic to help fight infection   You Must Be Aged Over 18 Years to Purchase This Product. MAXIMUM order quantity of TWO packets per order.,"How to Use Tyrozets  To allow the best reults, do not chew or Tyrozets lozenges should not be chewed or swallowed whole, but allowed to dissolve slowly in the mouth. For mouth ulcers, allow the lozenge to have maximum contact with the inflamed tissue.  Adults and children older then 12 years: One lozenge every three hours. Maximum daily dosage of 8 lozenges in a 24 hours period.  Children aged 3 years to 11 years: Maximum of 6 lozenges in a 24 hour period.  Do not use for longer than 5 consecutive days.  Pregnancy & Breastfeeding  Tyrozet lozenges should not be used by pregnant women or when breastfeeding unless directed by your doctor.  Contraindications  Patients using Tyrozets should stop use and seek immediate medical attention if they develop pale, grey or blue coloured skin, lips and nail beds; headache; tachycardia; shortness of breath; dizziness or light-headedness; confusion; fatigue or lack of energy. Symptoms may occur at any time after using benzocaine containing products.     KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","To allow the best reults, do not chew or  Tyrozets lozenges should not be chewed or swallowed whole, but allowed to dissolve slowly in the mouth. For mouth ulcers, allow the lozenge to have maximum contact with the inflamed tissue. Adults and children older then 12 years:  One lozenge every three hours. Maximum daily dosage of 8 lozenges in a 24 hours period. Children aged 3 years to 11 years: Maximum of 6 lozenges in a 24 hour period. Do not use for longer than 5 consecutive days.",,https://www.inishpharmacy.com/p/tyrozets-dual-action-throat-lozenges-24-pack/903053
Cocois Ointment,Skincare->Expert Skincare->Medical Skin Creams,9.50 - 17.95,P-cocois,"Cocois contains three ingredients in a coconut oil ointment designed to treat dry and sclay scalp conditions such as dandruff, seborrhoeic dermatitis, eczema and scalp psoriasis. Contains Coal Tar, Sulphur and Salicylic Acid. Cocois reduces the scaly appearance of the skin and reduces irritation.   Mildly antiseptic  Antifungal  Reduces hardening, thickening and saling of skin   You Must Be Aged Over 18 Years to Purchase This Product","What Age Can Use Cocois Ointment?  Cocois can be used by adults and children over 6 years old (if undre medical supervision).  How To Use Cocois Ointment  For severe scaly scalp conditions, use Cocois every day for approximatley one week to obtain control of symptoms.  For mild conditions or to maintain control, use Cocois once or twice each week.   Attach the scalp applicator to the end of the tube.  Part your hair and apply a thin line of Cocois to the affeced areas of your scalp.  Gently rub in the ointment and leave in contct with the scalp for around 1 hour, then wash out with shampoo.   Avoid contact with the eyes and wash your hands immediately after use.  Cocois may stain clothes and jewellery so care should be taken when using.  KEEP ALL MEDICINES OUT OF THE EACH OF CHILDREN.  READ THE PATIENT LEAFLET BEFORE TAKING THIS MEDICATION.","How To Use Cocois Ointment For severe scaly scalp conditions, use Cocois every day for approximatley one week to obtain control of symptoms. For mild conditions or to maintain control, use Cocois once or twice each week. Avoid contact with the eyes and wash your hands immediately after use. Cocois may stain clothes and jewellery so care should be taken when using.",,https://www.inishpharmacy.com/p/cocois-ointment/p-cocois
Scholl Athletes Foot Complete Pen & Spray Kit,Medicines->Anti-Fungal->Athletes Foot ,14.95,ATHLETES-FOOT-KIT,This complete kit from Scholl is an effective athlete's foot treatment that also helps reapperance of athlete's foot symptoms. Contains treatment pen and shoe spray.   Unique two step solution - treats and protects  Helps stop the itching from athlete's foot  Prevents reinfection from the shoe  Suitable from 4 years of age,"What Is Athlete's Foot?  Athlete's foot is a common fungal skin infection, usually affecting skin between the toes or sole of the foot. Athlete's foot usually is very itchy with burning sensations. In some cases there may be skin peeling.  How to Use Scholl Athlete's Foot Treatment Pen   Wash and dry your feet  Hold the pen upside down and turn the base to dispense the cream (on first use keep twisting the base cliockwise until cream is dispensed)  Apply the cream on the infected areas and let dry for 1-2 minutes  Apply twice daily for 4 weeks   How To Use Athlete's Foot Prevention Shoe Spray    Apply 3 sprays into all shoes at the start of treatment  Spray each shoe with 3 sprays once weekly  The shoe spray will treat 2 pairs of shoes for 4 weeks",How to Use Scholl Athlete's Foot Treatment Pen,,https://www.inishpharmacy.com/p/scholl-athletes-foot-complete-pen-and-spray-kit/athletes-foot-kit
Corsodyl Daily Toothpaste Whitening 75ml,Toiletries->Dental->Toothpaste,3.95,CORSWHITETP,Corsodyl Daily Fluoride Whitening toothpaste helps to remove plaque which is the main cause of bleeding gums.  This toothpaste works by not only removing plaque leaving the mouth clean and fresh but also whitening the teeth restoring your teeth to their natural whiteness.,,,,https://www.inishpharmacy.com/p/corsodyl-daily-toothpaste-whitening-75ml/corswhitetp
